person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,5524,1715,-73.071162,,,
unknown,5525,1738,-68.686551,,,
unknown,5526,1754,-63.953312,,,
unknown,5527,1775,-60.017861,,,
unknown,5528,1782,-57.147809,,,
unknown,5529,1795,-55.101083,,,
unknown,5530,1797,-54.339156,,,
unknown,5531,1798,-54.601679,,,
unknown,5532,1789,-56.069400,,,
unknown,5533,1774,-58.699679,,,
unknown,5534,1753,-62.539352,,,
unknown,5535,1730,-66.470269,,,
unknown,5536,1711,-70.400392,,,
unknown,5537,1685,-74.356808,,,
unknown,5538,1671,-77.978061,,,
unknown,5539,1664,-80.675266,,,
unknown,5540,1663,-82.185030,,,
unknown,5541,1667,-82.361675,,,
unknown,5542,1681,-80.858036,,,
unknown,5543,1702,-78.458149,,,
unknown,5544,1723,-74.991704,,,
unknown,5545,1744,-70.483909,,,
unknown,5546,1769,-65.044362,,,
unknown,5547,1789,-59.923793,,,
unknown,5548,1799,-55.312691,,,
unknown,5549,1808,-51.084979,,,
unknown,5550,1814,-47.692486,,,
unknown,5551,1811,-45.709759,,,
unknown,5552,1801,-45.426997,,,
unknown,5553,1786,-46.781834,,,
unknown,5554,1760,-50.115441,,,
unknown,5555,1733,-54.500978,,,
unknown,5556,1707,-60.033468,,,
unknown,5557,1680,-66.626559,,,
unknown,5558,1658,-74.081056,,,
unknown,5559,1648,-80.951931,,,
unknown,5560,1644,-86.956966,,,
unknown,5561,1649,-92.370740,,,
unknown,5562,1664,-96.645725,,,
unknown,5563,1680,-99.514081,,,
unknown,5564,1699,-100.700065,,,
unknown,5565,1722,-100.232196,,,
unknown,5566,1744,-97.855766,,,
unknown,5567,1765,-94.552460,,,
unknown,5568,1779,-90.273379,,,
unknown,5569,1790,-85.180221,,,
unknown,5570,1794,-79.525619,,,
unknown,5571,1792,-74.532014,,,
unknown,5572,1781,-70.512464,,,
unknown,5573,1766,-67.202232,,,
unknown,5574,1744,-65.107419,,,
unknown,5575,1719,-64.618979,,,
unknown,5576,1695,-66.005878,,,
unknown,5577,1670,-69.031818,,,
unknown,5578,1651,-73.958911,,,
unknown,5579,1639,-79.748857,,,
unknown,5580,1634,-86.390311,,,
unknown,5581,1639,-93.829416,,,
unknown,5582,1648,-101.774725,,,
unknown,5583,1662,-109.010287,,,
unknown,5584,1679,-115.229079,,,
unknown,5585,1697,-120.657470,,,
unknown,5586,1715,-124.788887,,,
unknown,5587,1735,-127.770649,,,
unknown,5588,1745,-129.378432,,,
unknown,5589,1754,-129.612396,,,
unknown,5590,1758,-128.362674,,,
unknown,5591,1751,-126.675826,,,
unknown,5592,1742,-124.586639,,,
unknown,5593,1723,-122.071689,,,
unknown,5594,1697,-119.437156,,,
unknown,5595,1675,-117.409808,,,
unknown,5596,1648,-116.234102,,,
unknown,5597,1621,-115.922646,,,
unknown,5598,1602,-116.834275,,,
unknown,5599,1591,-118.540317,,,
unknown,5600,1590,-121.216086,,,
unknown,5601,1597,-124.836616,,,
unknown,5602,1607,-129.395490,,,
unknown,5603,1621,-133.777673,,,
unknown,5604,1648,-137.865791,,,
unknown,5605,1669,-141.826697,,,
unknown,5606,1691,-145.297299,,,
unknown,5607,1712,-147.671222,,,
unknown,5608,1728,-148.720409,,,
unknown,5609,1739,-148.400838,,,
unknown,5610,1744,-146.390976,,,
unknown,5611,1744,-143.455052,,,
unknown,5612,1735,-139.465499,,,
unknown,5613,1719,-134.323756,,,
unknown,5614,1701,-128.146678,,,
unknown,5615,1680,-122.212887,,,
unknown,5616,1655,-116.687103,,,
unknown,5617,1635,-111.186382,,,
unknown,5618,1617,-106.129582,,,
unknown,5619,1611,-101.763589,,,
unknown,5620,1610,-98.252775,,,
unknown,5621,1616,-95.633070,,,
unknown,5622,1632,-94.090496,,,
unknown,5623,1653,-92.769284,,,
unknown,5624,1680,-91.705093,,,
unknown,5625,1709,-90.938064,,,
unknown,5626,1738,-90.260979,,,
unknown,5627,1761,-88.744333,,,
unknown,5628,1782,-86.187176,,,
unknown,5629,1801,-82.800001,,,
unknown,5630,1813,-78.219389,,,
unknown,5631,1818,-72.377177,,,
unknown,5632,1815,-65.108927,,,
unknown,5633,1807,-56.546954,,,
unknown,5634,1793,-46.575241,,,
unknown,5635,1776,-36.231239,,,
unknown,5636,1756,-25.585148,,,
unknown,5637,1741,-14.560954,,,
unknown,5638,1727,-3.476783,,,
unknown,5639,1723,6.707908,,,
unknown,5640,1727,15.731035,,,
unknown,5641,1741,23.675896,,,
unknown,5642,1753,30.117603,,,
unknown,5643,1777,35.570220,,,
unknown,5644,1806,39.855662,,,
unknown,5645,1834,42.849044,,,
unknown,5646,1861,44.560714,,,
unknown,5647,1887,46.064543,,,
unknown,5648,1904,47.433714,,,
unknown,5649,1919,48.545886,,,
unknown,5650,1934,49.732154,,,
unknown,5651,1936,51.509623,,,
unknown,5652,1933,54.089375,,,
unknown,5653,1921,57.594106,,,
unknown,5654,1907,62.317231,,,
unknown,5655,1886,67.511763,,,
unknown,5656,1868,73.312311,,,
unknown,5657,1843,79.783314,,,
unknown,5658,1829,86.811968,,,
unknown,5659,1821,93.265656,,,
unknown,5660,1822,98.987744,,,
unknown,5661,1829,104.217486,,,
unknown,5662,1840,108.567019,,,
unknown,5663,1857,111.537377,,,
unknown,5664,1875,112.915952,,,
unknown,5665,1895,112.780760,,,
unknown,5666,1919,110.860655,,,
unknown,5667,1935,108.032611,,,
unknown,5668,1951,104.244376,,,
unknown,5669,1961,99.479607,,,
unknown,5670,1965,93.940546,,,
unknown,5671,1967,88.943565,,,
unknown,5672,1957,84.732516,,,
unknown,5673,1938,80.914181,,,
unknown,5674,1919,77.966019,,,
unknown,5675,1899,76.083967,,,
unknown,5676,1873,75.461331,,,
unknown,5677,1850,76.054662,,,
unknown,5678,1829,78.046708,,,
unknown,5679,1821,80.490726,,,
unknown,5680,1815,83.390186,,,
unknown,5681,1819,86.715906,,,
unknown,5682,1830,90.209484,,,
unknown,5683,1841,92.925938,,,
unknown,5684,1863,94.612590,,,
unknown,5685,1879,95.413065,,,
unknown,5686,1904,94.920860,,,
unknown,5687,1920,93.164737,,,
unknown,5688,1934,89.944511,,,
unknown,5689,1941,85.416967,,,
unknown,5690,1940,79.473447,,,
unknown,5691,1936,73.236358,,,
unknown,5692,1926,66.794066,,,
unknown,5693,1909,60.122689,,,
unknown,5694,1886,53.580266,,,
unknown,5695,1863,48.118050,,,
unknown,5696,1839,44.035515,,,
unknown,5697,1813,41.309422,,,
unknown,5698,1795,40.391699,,,
unknown,5699,1786,40.622476,,,
unknown,5700,1783,42.198835,,,
unknown,5701,1792,45.188547,,,
unknown,5702,1802,49.546533,,,
unknown,5703,1815,54.065543,,,
unknown,5704,1838,58.623696,,,
unknown,5705,1859,63.228427,,,
unknown,5706,1877,67.469995,,,
unknown,5707,1899,70.745705,,,
unknown,5708,1913,72.756311,,,
unknown,5709,1920,73.342985,,,
unknown,5710,1927,72.130663,,,
unknown,5711,1925,69.889056,,,
unknown,5712,1918,66.425126,,,
unknown,5713,1903,61.752345,,,
unknown,5714,1879,55.960834,,,
unknown,5715,1857,50.300019,,,
unknown,5716,1832,44.944808,,,
unknown,5717,1809,39.786131,,,
unknown,5718,1786,35.267419,,,
unknown,5719,1775,32.002153,,,
unknown,5720,1775,30.283809,,,
unknown,5721,1777,30.107429,,,
unknown,5722,1789,31.832507,,,
unknown,5723,1803,34.597368,,,
unknown,5724,1827,38.530456,,,
unknown,5725,1850,43.602923,,,
unknown,5726,1872,49.659691,,,
unknown,5727,1894,55.289941,,,
unknown,5728,1907,60.257818,,,
unknown,5729,1919,64.837864,,,
unknown,5730,1929,68.520623,,,
unknown,5731,1923,71.001352,,,
unknown,5732,1919,72.024350,,,
unknown,5733,1904,71.551289,,,
unknown,5734,1883,69.323402,,,
unknown,5735,1861,66.240386,,,
unknown,5736,1839,62.224741,,,
unknown,5737,1809,57.359730,,,
unknown,5738,1793,51.850397,,,
unknown,5739,1782,46.861785,,,
unknown,5740,1781,42.650568,,,
unknown,5741,1788,38.927548,,,
unknown,5742,1797,36.145846,,,
unknown,5743,1810,34.708486,,,
unknown,5744,1830,34.846000,,,
unknown,5745,1854,36.364050,,,
unknown,5746,1872,39.508098,,,
unknown,5747,1895,43.298306,,,
unknown,5748,1906,47.729859,,,
unknown,5749,1919,52.814057,,,
unknown,5750,1922,58.285533,,,
unknown,5751,1921,62.992981,,,
unknown,5752,1911,66.669498,,,
unknown,5753,1901,69.551339,,,
unknown,5754,1879,71.175180,,,
unknown,5755,1856,71.727494,,,
unknown,5756,1838,71.017273,,,
unknown,5757,1810,69.025794,,,
unknown,5758,1799,65.673226,,,
unknown,5759,1790,61.996061,,,
unknown,5760,1787,58.041414,,,
unknown,5761,1795,53.766276,,,
unknown,5762,1805,49.480400,,,
unknown,5763,1822,45.887807,,,
unknown,5764,1840,43.227716,,,
unknown,5765,1863,41.526994,,,
unknown,5766,1880,41.136734,,,
unknown,5767,1900,41.610423,,,
unknown,5768,1913,43.120887,,,
unknown,5769,1920,45.665093,,,
unknown,5770,1922,49.232097,,,
unknown,5771,1920,52.718850,,,
unknown,5772,1910,56.012668,,,
unknown,5773,1897,59.298314,,,
unknown,5774,1873,62.220370,,,
unknown,5775,1852,64.191534,,,
unknown,5776,1824,64.995335,,,
unknown,5777,1802,64.607933,,,
unknown,5778,1786,62.722187,,,
unknown,5779,1776,60.123568,,,
unknown,5780,1776,56.701104,,,
unknown,5781,1781,52.377613,,,
unknown,5782,1794,47.288243,,,
unknown,5783,1810,42.730857,,,
unknown,5784,1833,38.889353,,,
unknown,5785,1854,35.393909,,,
unknown,5786,1872,32.681917,,,
unknown,5787,1894,31.002329,,,
unknown,5788,1905,30.534867,,,
unknown,5789,1911,31.305867,,,
unknown,5790,1919,33.510550,,,
unknown,5791,1915,36.274022,,,
unknown,5792,1904,39.633231,,,
unknown,5793,1889,43.590333,,,
unknown,5794,1870,47.929988,,,
unknown,5795,1843,51.656659,,,
unknown,5796,1819,54.547362,,,
unknown,5797,1795,56.829105,,,
unknown,5798,1776,58.108691,,,
unknown,5799,1770,58.224830,,,
unknown,5800,1769,56.990139,,,
unknown,5801,1776,54.546413,,,
unknown,5802,1787,50.738007,,,
unknown,5803,1805,46.579142,,,
unknown,5804,1823,42.116631,,,
unknown,5805,1842,37.270794,,,
unknown,5806,1867,32.337697,,,
unknown,5807,1887,28.281678,,,
unknown,5808,1901,25.350641,,,
unknown,5809,1906,23.428966,,,
unknown,5810,1910,22.930482,,,
unknown,5811,1909,23.343521,,,
unknown,5812,1903,24.830380,,,
unknown,5813,1885,27.472604,,,
unknown,5814,1866,31.246543,,,
unknown,5815,1840,35.044852,,,
unknown,5816,1810,38.770420,,,
unknown,5817,1789,42.509809,,,
unknown,5818,1771,45.904584,,,
unknown,5819,1760,48.412005,,,
unknown,5820,1755,49.791613,,,
unknown,5821,1763,49.911643,,,
unknown,5822,1776,48.452538,,,
unknown,5823,1793,46.171027,,,
unknown,5824,1816,42.914696,,,
unknown,5825,1838,38.644604,,,
unknown,5826,1859,33.467559,,,
unknown,5827,1874,28.549823,,,
unknown,5828,1890,24.054415,,,
unknown,5829,1901,19.774109,,,
unknown,5830,1905,16.112874,,,
unknown,5831,1904,13.591413,,,
unknown,5832,1895,12.443044,,,
unknown,5833,1876,12.596621,,,
unknown,5834,1855,14.342652,,,
unknown,5835,1828,16.797369,,,
unknown,5836,1806,20.026251,,,
unknown,5837,1779,24.031872,,,
unknown,5838,1764,28.617099,,,
unknown,5839,1749,32.454762,,,
unknown,5840,1746,35.299555,,,
unknown,5841,1758,37.546312,,,
unknown,5842,1769,38.714115,,,
unknown,5843,1783,38.626326,,,
unknown,5844,1805,37.090040,,,
unknown,5845,1826,34.186101,,,
unknown,5846,1842,29.741099,,,
unknown,5847,1859,24.751268,,,
unknown,5848,1872,19.234072,,,
unknown,5849,1881,13.263317,,,
unknown,5850,1886,7.128262,,,
unknown,5851,1885,1.794830,,,
unknown,5852,1874,-2.451056,,,
unknown,5853,1859,-5.717451,,,
unknown,5854,1840,-7.567931,,,
unknown,5855,1812,-8.070234,,,
unknown,5856,1789,-6.999608,,,
unknown,5857,1765,-4.528639,,,
unknown,5858,1745,-0.545846,,,
unknown,5859,1737,3.783625,,,
unknown,5860,1734,8.365313,,,
unknown,5861,1742,13.205189,,,
unknown,5862,1749,17.928022,,,
unknown,5863,1770,21.613091,,,
unknown,5864,1789,23.948950,,,
unknown,5865,1809,24.921320,,,
unknown,5866,1830,24.075362,,,
unknown,5867,1850,22.188065,,,
unknown,5868,1861,19.061662,,,
unknown,5869,1872,14.641524,,,
unknown,5870,1873,9.006441,,,
unknown,5871,1874,3.407335,,,
unknown,5872,1868,-2.006532,,,
unknown,5873,1853,-7.246152,,,
unknown,5874,1834,-11.872724,,,
unknown,5875,1808,-15.331028,,,
unknown,5876,1779,-17.309871,,,
unknown,5877,1758,-17.736771,,,
unknown,5878,1743,-16.250726,,,
unknown,5879,1727,-13.726702,,,
unknown,5880,1729,-10.014204,,,
unknown,5881,1733,-5.220732,,,
unknown,5882,1744,0.499456,,,
unknown,5883,1762,5.845990,,,
unknown,5884,1782,10.573787,,,
unknown,5885,1805,14.807792,,,
unknown,5886,1824,18.048930,,,
unknown,5887,1840,19.773616,,,
unknown,5888,1857,19.667119,,,
unknown,5889,1869,17.884839,,,
unknown,5890,1872,14.093323,,,
unknown,5891,1871,9.332904,,,
unknown,5892,1859,3.549634,,,
unknown,5893,1845,-3.064287,,,
unknown,5894,1823,-10.243125,,,
unknown,5895,1804,-16.471132,,,
unknown,5896,1776,-21.389258,,,
unknown,5897,1749,-25.255843,,,
unknown,5898,1730,-27.454952,,,
unknown,5899,1717,-27.762582,,,
unknown,5900,1716,-25.860399,,,
unknown,5901,1726,-21.871630,,,
unknown,5902,1739,-15.536185,,,
unknown,5903,1758,-7.958962,,,
unknown,5904,1787,0.874697,,,
unknown,5905,1808,10.684315,,,
unknown,5906,1839,21.151161,,,
unknown,5907,1863,30.970345,,,
unknown,5908,1883,39.747706,,,
unknown,5909,1901,47.693114,,,
unknown,5910,1910,54.222378,,,
unknown,5911,1918,58.969129,,,
unknown,5912,1909,61.603260,,,
unknown,5913,1898,62.400839,,,
unknown,5914,1877,61.072287,,,
unknown,5915,1856,58.723152,,,
unknown,5916,1839,55.364391,,,
unknown,5917,1808,51.091634,,,
unknown,5918,1795,46.218019,,,
unknown,5919,1783,41.943414,,,
unknown,5920,1780,38.597268,,,
unknown,5921,1791,35.991255,,,
unknown,5922,1802,34.645135,,,
unknown,5923,1815,34.305064,,,
unknown,5924,1840,35.203635,,,
unknown,5925,1856,37.339685,,,
unknown,5926,1876,40.798397,,,
unknown,5927,1895,44.513554,,,
unknown,5928,1905,48.434366,,,
unknown,5929,1910,52.671818,,,
unknown,5930,1915,56.912959,,,
unknown,5931,1910,60.671268,,,
unknown,5932,1902,63.747001,,,
unknown,5933,1886,66.091511,,,
unknown,5934,1867,67.434892,,,
unknown,5935,1853,68.617626,,,
unknown,5936,1834,69.549444,,,
unknown,5937,1815,70.221248,,,
unknown,5938,1809,70.804155,,,
unknown,5939,1809,72.382065,,,
unknown,5940,1819,75.157432,,,
unknown,5941,1837,78.800593,,,
unknown,5942,1855,83.705241,,,
unknown,5943,1882,90.058833,,,
unknown,5944,1906,98.021965,,,
unknown,5945,1935,107.190713,,,
unknown,5946,1967,117.685831,,,
unknown,5947,1985,128.212380,,,
unknown,5948,2003,138.599932,,,
unknown,5949,2017,148.614028,,,
unknown,5950,2023,157.775356,,,
unknown,5951,2023,164.906409,,,
unknown,5952,2013,169.538957,,,
unknown,5953,1997,171.612116,,,
unknown,5954,1971,170.499957,,,
unknown,5955,1946,166.931179,,,
unknown,5956,1917,160.585169,,,
unknown,5957,1890,151.680076,,,
unknown,5958,1867,140.231280,,,
unknown,5959,1850,127.861459,,,
unknown,5960,1840,114.792901,,,
unknown,5961,1840,101.480968,,,
unknown,5962,1847,88.555558,,,
unknown,5963,1857,76.997112,,,
unknown,5964,1873,67.403862,,,
unknown,5965,1895,60.111825,,,
unknown,5966,1911,55.801000,,,
unknown,5967,1925,53.634855,,,
unknown,5968,1940,54.036959,,,
unknown,5969,1943,56.662093,,,
unknown,5970,1949,61.512733,,,
unknown,5971,1942,66.848482,,,
unknown,5972,1931,72.414178,,,
unknown,5973,1911,77.827480,,,
unknown,5974,1887,82.415029,,,
unknown,5975,1860,85.136266,,,
unknown,5976,1837,85.380971,,,
unknown,5977,1809,83.078827,,,
unknown,5978,1791,77.551471,,,
unknown,5979,1778,70.012803,,,
unknown,5980,1776,60.153070,,,
unknown,5981,1776,48.355866,,,
unknown,5982,1777,34.793593,,,
unknown,5983,1793,21.286275,,,
unknown,5984,1806,8.213016,,,
unknown,5985,1821,-4.070239,,,
unknown,5986,1835,-14.791761,,,
unknown,5987,1849,-23.265206,,,
unknown,5988,1858,-28.862421,,,
unknown,5989,1866,-31.639958,,,
unknown,5990,1866,-31.017201,,,
unknown,5991,1863,-28.261865,,,
unknown,5992,1854,-23.160274,,,
unknown,5993,1840,-16.358968,,,
unknown,5994,1819,-8.131814,,,
unknown,5995,1793,-0.293864,,,
unknown,5996,1772,6.640181,,,
unknown,5997,1745,12.454719,,,
unknown,5998,1729,16.311861,,,
unknown,5999,1718,17.625871,,,
unknown,6000,1715,15.774377,,,
unknown,6001,1715,11.151828,,,
unknown,6002,1727,3.240886,,,
unknown,6003,1743,-6.449307,,,
unknown,6004,1757,-17.976363,,,
unknown,6005,1776,-30.594627,,,
unknown,6006,1792,-43.860333,,,
unknown,6007,1808,-55.796643,,,
unknown,6008,1819,-65.740301,,,
unknown,6009,1827,-73.733347,,,
unknown,6010,1831,-78.826450,,,
unknown,6011,1825,-80.901633,,,
unknown,6012,1819,-79.386609,,,
unknown,6013,1804,-74.824494,,,
unknown,6014,1781,-66.868006,,,
unknown,6015,1761,-57.248335,,,
unknown,6016,1735,-46.071756,,,
unknown,6017,1713,-34.206876,,,
unknown,6018,1697,-22.273747,,,
unknown,6019,1693,-11.857403,,,
unknown,6020,1694,-3.723365,,,
unknown,6021,1706,2.020457,,,
unknown,6022,1713,4.452855,,,
unknown,6023,1732,3.834934,,,
unknown,6024,1754,-0.397335,,,
unknown,6025,1775,-7.446971,,,
unknown,6026,1795,-17.522697,,,
unknown,6027,1810,-28.631855,,,
unknown,6028,1825,-40.490582,,,
unknown,6029,1835,-52.340693,,,
unknown,6030,1840,-63.392440,,,
unknown,6031,1842,-72.312927,,,
unknown,6032,1827,-78.288628,,,
unknown,6033,1812,-81.174807,,,
unknown,6034,1793,-80.082065,,,
unknown,6035,1771,-76.409927,,,
unknown,6036,1744,-69.717140,,,
unknown,6037,1718,-60.710726,,,
unknown,6038,1700,-49.563782,,,
unknown,6039,1682,-38.469679,,,
unknown,6040,1680,-27.931095,,,
unknown,6041,1681,-18.634530,,,
unknown,6042,1693,-11.561057,,,
unknown,6043,1707,-7.485489,,,
unknown,6044,1726,-7.262964,,,
unknown,6045,1744,-10.592756,,,
unknown,6046,1766,-18.194271,,,
unknown,6047,1783,-28.306512,,,
unknown,6048,1803,-41.113433,,,
unknown,6049,1810,-55.376946,,,
unknown,6050,1820,-70.613247,,,
unknown,6051,1817,-84.536294,,,
unknown,6052,1811,-96.295739,,,
unknown,6053,1793,-105.571581,,,
unknown,6054,1774,-111.181874,,,
unknown,6055,1751,-112.971621,,,
unknown,6056,1722,-110.121813,,,
unknown,6057,1700,-104.025972,,,
unknown,6058,1680,-94.262548,,,
unknown,6059,1667,-83.759576,,,
unknown,6060,1662,-72.931557,,,
unknown,6061,1662,-63.991207,,,
unknown,6062,1665,-58.205301,,,
unknown,6063,1667,-58.575130,,,
unknown,6064,1670,-66.772360,,,
unknown,6065,1667,-83.228468,,,
unknown,6066,1662,-109.842113,,,
unknown,6067,1648,-145.655907,,,
unknown,6068,1620,-191.812841,,,
unknown,6069,1584,-245.926259,,,
unknown,6070,1535,-307.943086,,,
unknown,6071,1480,-373.233787,,,
unknown,6072,1421,-440.548674,,,
unknown,6073,1357,-505.354042,,,
unknown,6074,1295,-565.168375,,,
unknown,6075,1242,-614.613989,,,
unknown,6076,1194,-650.391802,,,
unknown,6077,1166,-669.867718,,,
unknown,6078,1154,-669.265172,,,
unknown,6079,1169,-647.149944,,,
unknown,6080,1209,-600.573067,,,
unknown,6081,1278,-530.521165,,,
unknown,6082,1364,-435.520416,,,
unknown,6083,1473,-318.954289,,,
unknown,6084,1607,-181.152434,,,
unknown,6085,1747,-26.101205,,,
unknown,6086,1901,144.482789,,,
unknown,6087,2064,324.456362,,,
unknown,6088,2226,511.073875,,,
unknown,6089,2395,700.331609,,,
unknown,6090,2559,888.447952,,,
unknown,6091,2763,1072.223527,,,
unknown,6092,2953,1247.921953,,,
unknown,6093,3168,1414.286841,,,
unknown,6094,3402,1568.044267,,,
unknown,6095,3678,1710.313084,,,
unknown,6096,3984,1838.932609,,,
unknown,6097,4095,1955.143761,,,
unknown,6098,4095,2058.005464,,,
unknown,6099,4095,2150.030900,,,
unknown,6100,4095,2231.191007,,,
unknown,6101,4095,2301.851829,,,
unknown,6102,4095,2362.696718,,,
unknown,6103,4095,2413.540009,,,
unknown,6104,4095,2454.853754,,,
unknown,6105,4095,2484.556344,,,
unknown,6106,4095,2502.682056,,,
unknown,6107,4095,2505.462050,,,
unknown,6108,4095,2491.965277,,,
unknown,6109,4095,2459.459673,,,
unknown,6110,4095,2406.076547,,,
unknown,6111,4095,2329.287214,,,
unknown,6112,4095,2226.955801,,,
unknown,6113,4095,2099.053956,,,
unknown,6114,4095,1943.818430,,,
unknown,6115,4019,1764.180296,,,
unknown,6116,3677,1560.255150,,,
unknown,6117,3299,1336.140889,,,
unknown,6118,2949,1094.188375,,,
unknown,6119,2627,841.834369,,,
unknown,6120,2313,583.073702,,,
unknown,6121,2005,325.316883,,,
unknown,6122,1715,73.800972,,,
unknown,6123,1456,-163.296776,,,
unknown,6124,1234,-379.883640,,,
unknown,6125,1062,-571.409393,,,
unknown,6126,927,-731.609374,,,
unknown,6127,847,-858.021510,,,
unknown,6128,809,-946.607076,,,
unknown,6129,813,-998.065853,,,
unknown,6130,848,-1011.152346,,,
unknown,6131,914,-990.055499,,,
unknown,6132,1002,-936.427431,,,
unknown,6133,1103,-855.968990,,,
unknown,6134,1198,-752.540070,,,
unknown,6135,1296,-634.972551,,,
unknown,6136,1392,-508.053363,,,
unknown,6137,1488,-378.836233,,,
unknown,6138,1581,-253.434335,,,
unknown,6139,1655,-137.092914,,,
unknown,6140,1726,-35.877833,,,
unknown,6141,1787,47.844030,,,
unknown,6142,1829,109.749056,,,
unknown,6143,1862,150.659969,,,
unknown,6144,1881,168.775421,,,
unknown,6145,1885,166.438481,,,
unknown,6146,1882,144.173067,,,
unknown,6147,1868,107.400552,,,
unknown,6148,1840,58.047127,,,
unknown,6149,1812,1.137292,,,
unknown,6150,1775,-60.167132,,,
unknown,6151,1738,-120.603447,,,
unknown,6152,1697,-176.327507,,,
unknown,6153,1657,-225.452596,,,
unknown,6154,1617,-263.995892,,,
unknown,6155,1584,-292.199261,,,
unknown,6156,1535,-307.634728,,,
unknown,6157,1525,-311.647836,,,
unknown,6158,1514,-303.402544,,,
unknown,6159,1509,-286.654363,,,
unknown,6160,1520,-261.658206,,,
unknown,6161,1535,-231.747357,,,
unknown,6162,1567,-198.426149,,,
unknown,6163,1595,-165.411569,,,
unknown,6164,1629,-134.891682,,,
unknown,6165,1664,-107.818498,,,
unknown,6166,1694,-86.650623,,,
unknown,6167,1722,-71.598237,,,
unknown,6168,1742,-64.453114,,,
unknown,6169,1753,-63.669271,,,
unknown,6170,1758,-70.281587,,,
unknown,6171,1757,-81.342902,,,
unknown,6172,1744,-96.788496,,,
unknown,6173,1727,-114.653539,,,
unknown,6174,1701,-133.919108,,,
unknown,6175,1675,-151.962332,,,
unknown,6176,1650,-167.377535,,,
unknown,6177,1622,-179.940978,,,
unknown,6178,1609,-188.044725,,,
unknown,6179,1597,-192.091629,,,
unknown,6180,1594,-191.078622,,,
unknown,6181,1600,-186.055728,,,
unknown,6182,1611,-176.598076,,,
unknown,6183,1621,-165.043678,,,
unknown,6184,1648,-151.639507,,,
unknown,6185,1666,-137.514849,,,
unknown,6186,1686,-123.563618,,,
unknown,6187,1709,-111.135179,,,
unknown,6188,1723,-101.206647,,,
unknown,6189,1734,-94.135202,,,
unknown,6190,1743,-90.934826,,,
unknown,6191,1744,-90.508068,,,
unknown,6192,1742,-93.465494,,,
unknown,6193,1728,-99.114161,,,
unknown,6194,1711,-107.469518,,,
unknown,6195,1691,-116.506880,,,
unknown,6196,1665,-125.860207,,,
unknown,6197,1646,-135.018201,,,
unknown,6198,1631,-143.151779,,,
unknown,6199,1617,-149.352411,,,
unknown,6200,1616,-152.893350,,,
unknown,6201,1623,-153.857922,,,
unknown,6202,1635,-151.547021,,,
unknown,6203,1651,-147.199727,,,
unknown,6204,1670,-140.534820,,,
unknown,6205,1687,-132.098061,,,
unknown,6206,1714,-122.100931,,,
unknown,6207,1733,-112.425420,,,
unknown,6208,1748,-103.526135,,,
unknown,6209,1759,-95.404466,,,
unknown,6210,1765,-88.857902,,,
unknown,6211,1765,-84.202020,,,
unknown,6212,1757,-81.945441,,,
unknown,6213,1743,-81.893945,,,
unknown,6214,1725,-84.442902,,,
unknown,6215,1702,-88.315465,,,
unknown,6216,1681,-93.574573,,,
unknown,6217,1663,-99.761657,,,
unknown,6218,1645,-106.525140,,,
unknown,6219,1634,-112.465268,,,
unknown,6220,1633,-117.111604,,,
unknown,6221,1641,-120.664930,,,
unknown,6222,1653,-122.468473,,,
unknown,6223,1673,-122.311513,,,
unknown,6224,1691,-119.832508,,,
unknown,6225,1716,-115.510796,,,
unknown,6226,1742,-109.100147,,,
unknown,6227,1761,-101.960941,,,
unknown,6228,1777,-94.210705,,,
unknown,6229,1791,-86.090452,,,
unknown,6230,1793,-78.062601,,,
unknown,6231,1793,-71.232768,,,
unknown,6232,1783,-66.051554,,,
unknown,6233,1774,-62.585214,,,
unknown,6234,1747,-61.429219,,,
unknown,6235,1730,-61.789117,,,
unknown,6236,1708,-63.962078,,,
unknown,6237,1682,-67.876903,,,
unknown,6238,1663,-73.500109,,,
unknown,6239,1650,-79.435061,,,
unknown,6240,1648,-85.512587,,,
unknown,6241,1655,-91.604283,,,
unknown,6242,1665,-97.206822,,,
unknown,6243,1680,-101.663371,,,
unknown,6244,1701,-104.575429,,,
unknown,6245,1727,-105.815043,,,
unknown,6246,1749,-104.934214,,,
unknown,6247,1768,-102.791240,,,
unknown,6248,1781,-99.164706,,,
unknown,6249,1792,-94.170412,,,
unknown,6250,1797,-87.914344,,,
unknown,6251,1801,-81.719735,,,
unknown,6252,1791,-75.805558,,,
unknown,6253,1777,-70.083294,,,
unknown,6254,1759,-65.045074,,,
unknown,6255,1739,-61.272384,,,
unknown,6256,1712,-59.090978,,,
unknown,6257,1689,-58.435138,,,
unknown,6258,1671,-59.669769,,,
unknown,6259,1660,-61.879390,,,
unknown,6260,1658,-65.174419,,,
unknown,6261,1664,-69.511537,,,
unknown,6262,1677,-74.709037,,,
unknown,6263,1691,-79.397036,,,
unknown,6264,1712,-83.323812,,,
unknown,6265,1733,-86.850855,,,
unknown,6266,1757,-89.478875,,,
unknown,6267,1776,-91.002935,,,
unknown,6268,1793,-91.207084,,,
unknown,6269,1802,-90.138699,,,
unknown,6270,1808,-87.598990,,,
unknown,6271,1808,-84.538539,,,
unknown,6272,1799,-80.945182,,,
unknown,6273,1782,-76.842457,,,
unknown,6274,1765,-72.483568,,,
